"1";"2";"3";"1";"2";"3";"1";"2";"3"
0,65220355873416;0,314754926345696;0,0330415149201435;0,429722959590775;0,513975705838709;0,0563013345705162;0,866789921153798;0,133210078846202;0
0,182061359481573;0,642503654591617;0,17543498592681;0,22079428211363;0,628603582266361;0,150602135620008;0,152685652711517;0,600152907372472;0,247161439916011
0,0230024724311925;0,311321577611028;0,665675949957779;0,0881555286818445;0,555562611365243;0,356281859952913;0;0,22697218360886;0,77302781639114
0,631364443994852;0,293191059329797;0,0265159740771515;0,395482619025638;0,477780414683708;0,0435895059430774;0,852778489543163;0,119198647235566;0
0,16896877357107;0,626159222215558;0,165105692480476;0,204833388750735;0,608932844005349;0,134683166974917;0,130235869510883;0,574248294312349;0,222994669010561
0,016258129707372;0,292183247325919;0,647132315106434;0,0664797720905804;0,516690348511941;0,314562171115377;0;0,200356433925266;0,746412066707547
0,673042673473469;0,336318793361595;0,0395670557631354;0,463963300155912;0,55017099699371;0,0690131631979549;0,880801352764434;0,147221510456837;0
0,195153945392075;0,658848086967676;0,185764279373143;0,236755175476526;0,648274320527374;0,166521104265099;0,175135435912151;0,626057520432595;0,27132821082146
0,0297468151550131;0,330459907896138;0,684219584809124;0,109831285273109;0,594434874218545;0,398001548790448;0;0,253587933292453;0,799643566074734
