"Codigo" "DataHora" "ChuvaHoraria" "Nivel" "Vazao"
"66070004" "2024-11-13 05:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-13 05:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 05:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 05:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 04:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-13 04:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 04:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-13 04:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-13 03:45:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-13 03:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 03:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-13 03:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 02:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 02:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 02:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 02:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 01:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-13 01:30:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-13 01:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-13 01:00:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-13 00:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-13 00:30:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-13 00:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-13 00:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-12 23:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 23:30:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 23:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 23:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 22:45:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 22:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 22:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 22:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 21:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 21:30:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 21:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 21:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 20:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 20:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 20:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 20:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 19:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 19:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 19:15:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 19:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 18:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 18:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 18:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 18:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-12 17:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-12 17:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 17:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 17:00:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 16:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 16:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 16:15:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 16:00:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 15:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 15:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 15:15:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 15:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 14:45:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 14:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 14:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-12 14:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 13:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 13:30:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-12 13:15:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-12 13:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-12 12:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-12 12:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 12:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 12:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 11:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-12 11:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-12 11:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-12 11:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-12 10:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 10:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 10:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 10:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 09:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 09:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 09:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 09:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 08:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 08:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 08:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 08:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 07:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 07:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 07:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 07:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 06:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-12 06:30:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-12 06:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 06:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 05:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 05:30:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-12 05:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-12 05:00:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-12 04:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 04:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 04:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 04:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 03:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 03:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 03:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 03:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 02:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 02:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 02:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 02:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 01:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 01:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 01:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 01:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 00:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 00:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-12 00:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-12 00:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 23:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 23:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 23:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 23:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 22:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 22:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 22:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 22:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 21:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 21:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 21:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 21:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 20:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 20:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 20:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 20:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 19:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 19:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 19:15:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 19:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-11 18:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 18:30:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-11 18:15:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-11 18:00:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-11 17:45:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-11 17:30:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-11 17:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 17:00:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-11 16:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 16:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 16:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 16:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 15:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-11 15:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 15:15:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-11 15:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-11 14:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 14:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 14:15:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-11 14:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 13:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 13:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 13:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 13:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 12:45:00" " 0.0" "150.00" " 295.73"
"66070004" "2024-11-11 12:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 12:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 12:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 11:45:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 11:30:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 11:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 11:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 10:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 10:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 10:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 10:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 09:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 09:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 09:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 09:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 08:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 08:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 08:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 08:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 07:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 07:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 07:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 07:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 06:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 06:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 06:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 06:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 05:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 05:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 05:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 05:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 04:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 04:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 04:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 04:00:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 03:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 03:30:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-11 03:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 03:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 02:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 02:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 02:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-11 02:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-11 01:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 01:30:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-11 01:15:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 01:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 00:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-11 00:30:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 00:15:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-11 00:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-10 23:45:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-10 23:30:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-10 23:15:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-10 23:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-10 22:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-10 22:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 22:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 22:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 21:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 21:30:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 21:15:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 21:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 20:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 20:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 20:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 20:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 19:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 19:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 19:15:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 19:00:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 18:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 18:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 18:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 18:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 17:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 17:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 17:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 17:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 16:45:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 16:30:00" " 0.0" "160.00" " 312.28"
"66070004" "2024-11-10 16:15:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 16:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 15:45:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 15:30:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 15:15:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 15:00:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 14:45:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 14:30:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 14:15:00" " 0.0" "159.00" " 310.61"
"66070004" "2024-11-10 14:00:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 13:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 13:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 13:15:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-10 13:00:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 12:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 12:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 12:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 12:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 11:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 11:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 11:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 11:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 10:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 10:30:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 10:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 10:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 09:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-10 09:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 09:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 09:00:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 08:45:00" " 0.0" "158.00" " 308.95"
"66070004" "2024-11-10 08:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 08:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 08:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 07:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 07:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 07:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 07:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 06:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 06:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 06:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 06:00:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 05:45:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 05:30:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 05:15:00" " 0.0" "157.00" " 307.29"
"66070004" "2024-11-10 05:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 04:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 04:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 04:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 04:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 03:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 03:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 03:15:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 03:00:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 02:45:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 02:30:00" " 0.0" "156.00" " 305.63"
"66070004" "2024-11-10 02:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 02:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 01:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 01:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 01:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-10 01:00:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 00:45:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 00:30:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 00:15:00" " 0.0" "155.00" " 303.98"
"66070004" "2024-11-10 00:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 23:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 23:30:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 23:15:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 23:00:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 22:45:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 22:30:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 22:15:00" " 0.0" "154.00" " 302.33"
"66070004" "2024-11-09 22:00:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-09 21:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-09 21:30:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-09 21:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-09 21:00:00" " 0.0" "150.00" " 295.73"
"66070004" "2024-11-09 20:45:00" " 0.0" "150.00" " 295.73"
"66070004" "2024-11-09 20:30:00" " 0.0" "149.00" " 294.09"
"66070004" "2024-11-09 20:15:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-09 20:00:00" " 0.0" "152.00" " 299.03"
"66070004" "2024-11-09 19:45:00" " 0.0" "153.00" " 300.67"
"66070004" "2024-11-09 19:30:00" " 0.0" "151.00" " 297.38"
"66070004" "2024-11-09 19:15:00" " 0.0" "149.00" " 294.09"
