Data;Hora;Cota;Estacao
23/11/2022;07:00;183;67100000
28/11/2022;07:00;-62;66970000
29/11/2022;07:00;41;66825000
29/11/2022;07:00;-64;66970000
29/11/2022;07:00;175;67100000
30/11/2022;07:00;39;66825000
30/11/2022;07:00;-64;66970000
30/11/2022;07:00;174;67100000
01/12/2022;07:00;37;66825000
01/12/2022;07:00;-64;66970000
01/12/2022;07:00;172;67100000
02/12/2022;07:00;35;66825000
02/12/2022;07:00;170;67100000
08/12/2022;07:00;-88;66970000
14/12/2022;07:00;-96;66970000
15/12/2022;07:00;19;66825000
15/12/2022;07:00;-96;66970000
15/12/2022;07:00;145;67100000
16/12/2022;07:00;20;66825000
16/12/2022;07:00;-96;66970000
16/12/2022;07:00;143;67100000
21/12/2022;07:00;30;66825000
21/12/2022;07:00;-92;66970000
21/12/2022;07:00;144;67100000
22/12/2022;07:00;32;66825000
22/12/2022;07:00;144;67100000
23/12/2022;22:00;564;13600002
23/12/2022;22:30;557;13600002
24/12/2022;09:45;528;13600002
24/12/2022;10:45;528;13600002
24/12/2022;21:45;496;13600002
24/12/2022;22:00;501;13600002
24/12/2022;23:15;492;13600002
25/12/2022;00:30;490;13600002
25/12/2022;00:45;486;13600002
25/12/2022;01:15;488;13600002
25/12/2022;02:30;482;13600002
25/12/2022;02:45;478;13600002
25/12/2022;03:00;478;13600002
25/12/2022;03:15;485;13600002
25/12/2022;03:30;480;13600002
25/12/2022;03:45;483;13600002
25/12/2022;04:15;482;13600002
25/12/2022;04:45;481;13600002
25/12/2022;05:15;481;13600002
25/12/2022;05:45;476;13600002
25/12/2022;06:00;478;13600002
25/12/2022;06:15;475;13600002
25/12/2022;06:30;480;13600002
25/12/2022;06:45;473;13600002
25/12/2022;07:15;472;13600002
25/12/2022;07:45;472;13600002
25/12/2022;08:00;470;13600002
25/12/2022;08:15;469;13600002
25/12/2022;08:30;470;13600002
25/12/2022;08:45;469;13600002
25/12/2022;09:00;466;13600002
25/12/2022;09:15;468;13600002
25/12/2022;09:30;463;13600002
25/12/2022;10:00;465;13600002
25/12/2022;10:30;468;13600002
25/12/2022;11:00;465;13600002
25/12/2022;11:15;457;13600002
25/12/2022;12:00;456;13600002
25/12/2022;13:00;451;13600002
25/12/2022;13:45;454;13600002
25/12/2022;14:15;453;13600002
25/12/2022;14:45;448;13600002
25/12/2022;15:00;456;13600002
25/12/2022;15:30;451;13600002
25/12/2022;15:45;452;13600002
25/12/2022;17:15;459;13600002
25/12/2022;18:00;459;13600002
25/12/2022;19:15;460;13600002
25/12/2022;22:30;468;13600002
26/12/2022;00:00;472;13600002
26/12/2022;00:15;469;13600002
26/12/2022;00:30;467;13600002
26/12/2022;04:30;478;13600002
26/12/2022;14:30;506;13600002
26/12/2022;23:00;507;13600002
27/12/2022;22:00;553;13600002
28/12/2022;07:30;544;13600002
28/12/2022;12:15;533;13600002
28/12/2022;12:30;535;13600002
28/12/2022;12:45;533;13600002
28/12/2022;13:00;537;13600002
28/12/2022;13:15;532;13600002
28/12/2022;13:30;532;13600002
28/12/2022;13:45;534;13600002
28/12/2022;14:30;533;13600002
28/12/2022;14:45;532;13600002
28/12/2022;15:00;533;13600002
28/12/2022;16:15;531;13600002
28/12/2022;17:30;530;13600002
28/12/2022;18:00;532;13600002
28/12/2022;21:15;528;13600002
28/12/2022;22:00;527;13600002
29/12/2022;00:45;527;13600002
29/12/2022;02:00;524;13600002
29/12/2022;05:15;527;13600002
29/12/2022;06:15;528;13600002
29/12/2022;06:45;520;13600002
29/12/2022;07:00;-88;66970000
29/12/2022;10:15;514;13600002
29/12/2022;10:45;515;13600002
29/12/2022;11:00;518;13600002
29/12/2022;11:30;519;13600002
29/12/2022;12:00;509;13600002
29/12/2022;12:30;517;13600002
29/12/2022;12:45;512;13600002
29/12/2022;13:30;517;13600002
30/12/2022;07:00;32;66825000
30/12/2022;07:00;-88;66970000
30/12/2022;07:00;143;67100000
30/12/2022;09:00;532;13600002
31/12/2022;07:00;33;66825000
31/12/2022;07:00;-88;66970000
31/12/2022;07:00;143;67100000
31/12/2022;09:00;684;13600002
01/01/2023;07:00;32;66825000
01/01/2023;07:00;-88;66970000
01/01/2023;07:00;142;67100000
01/01/2023;09:00;752;13600002
01/01/2023;09:00;679;15250000
02/01/2023;07:00;32;66825000
02/01/2023;07:00;-90;66970000
02/01/2023;07:00;142;67100000
02/01/2023;09:00;720;13600002
02/01/2023;09:00;685;15250000
03/01/2023;07:00;38;66825000
03/01/2023;07:00;-90;66970000
03/01/2023;07:00;144;67100000
03/01/2023;07:00;697;15250000
03/01/2023;09:00;704;13600002
03/01/2023;09:00;691;15250000
04/01/2023;07:00;39;66825000
04/01/2023;07:00;-90;66970000
04/01/2023;07:00;145;67100000
04/01/2023;07:00;701;15250000
04/01/2023;17:00;689;13600002
04/01/2023;17:00;703;15250000
05/01/2023;07:00;42;66825000
05/01/2023;07:00;-90;66970000
05/01/2023;07:00;144;67100000
05/01/2023;07:00;709;15250000
05/01/2023;17:00;767;13600002
05/01/2023;17:00;710;15250000
06/01/2023;07:00;48;66825000
06/01/2023;07:00;-90;66970000
06/01/2023;07:00;145;67100000
06/01/2023;07:00;712;15250000
06/01/2023;17:00;947;13600002
07/01/2023;07:00;54;66825000
07/01/2023;07:00;-84;66970000
07/01/2023;07:00;146;67100000
07/01/2023;07:00;715;15250000
07/01/2023;17:00;908;13600002
07/01/2023;17:00;716;15250000
08/01/2023;07:00;58;66825000
08/01/2023;07:00;-84;66970000
08/01/2023;07:00;150;67100000
08/01/2023;07:00;718;15250000
08/01/2023;17:00;850;13600002
08/01/2023;17:00;720;15250000
09/01/2023;07:00;61;66825000
09/01/2023;07:00;-74;66970000
09/01/2023;07:00;153;67100000
09/01/2023;07:00;723;15250000
09/01/2023;17:00;896;13600002
09/01/2023;17:00;725;15250000
10/01/2023;07:00;63;66825000
10/01/2023;07:00;-71;66970000
10/01/2023;07:00;156;67100000
10/01/2023;07:00;728;15250000
10/01/2023;17:00;905;13600002
10/01/2023;17:00;730;15250000
11/01/2023;07:00;66;66825000
11/01/2023;07:00;-68;66970000
11/01/2023;07:00;158;67100000
11/01/2023;07:00;736;15250000
11/01/2023;17:00;843;13600002
11/01/2023;17:00;739;15250000
12/01/2023;07:00;69;66825000
12/01/2023;07:00;-68;66970000
12/01/2023;07:00;159;67100000
12/01/2023;07:00;746;15250000
12/01/2023;17:00;765;13600002
12/01/2023;17:00;750;15250000
13/01/2023;07:00;718;13600002
13/01/2023;07:00;73;66825000
13/01/2023;07:00;-60;66970000
13/01/2023;07:00;160;67100000
13/01/2023;07:00;754;15250000
13/01/2023;17:00;758;15250000
14/01/2023;07:00;82;66825000
14/01/2023;07:00;-60;66970000
14/01/2023;07:00;164;67100000
14/01/2023;07:00;761;15250000
14/01/2023;17:00;764;15250000
15/01/2023;07:00;86;66825000
15/01/2023;07:00;-60;66970000
15/01/2023;07:00;166;67100000
15/01/2023;07:00;767;15250000
15/01/2023;17:00;770;15250000
16/01/2023;07:00;91;66825000
16/01/2023;07:00;-36;66970000
16/01/2023;07:00;174;67100000
16/01/2023;07:00;773;15250000
16/01/2023;17:00;777;15250000
17/01/2023;07:00;97;66825000
17/01/2023;07:00;-30;66970000
17/01/2023;07:00;179;67100000
17/01/2023;07:00;774;15250000
17/01/2023;17:00;775;15250000
18/01/2023;07:00;101;66825000
18/01/2023;07:00;-28;66970000
18/01/2023;07:00;183;67100000
18/01/2023;07:00;776;15250000
18/01/2023;17:00;777;15250000
19/01/2023;07:00;106;66825000
19/01/2023;07:00;-24;66970000
19/01/2023;07:00;185;67100000
19/01/2023;07:00;780;15250000
19/01/2023;17:00;782;15250000
20/01/2023;07:00;110;66825000
20/01/2023;07:00;-20;66970000
20/01/2023;07:00;189;67100000
20/01/2023;07:00;785;15250000
20/01/2023;17:00;787;15250000
21/01/2023;07:00;112;66825000
21/01/2023;07:00;-20;66970000
21/01/2023;07:00;190;67100000
21/01/2023;07:00;789;15250000
21/01/2023;17:00;799;15250000
22/01/2023;07:00;114;66825000
22/01/2023;07:00;-16;66970000
22/01/2023;07:00;195;67100000
22/01/2023;07:00;802;15250000
22/01/2023;17:00;806;15250000
23/01/2023;07:00;116;66825000
23/01/2023;07:00;-12;66970000
23/01/2023;07:00;197;67100000
23/01/2023;07:00;811;15250000
24/01/2023;07:00;118;66825000
24/01/2023;07:00;-10;66970000
24/01/2023;07:00;204;67100000
24/01/2023;07:00;817;15250000
24/01/2023;17:00;820;15250000
25/01/2023;07:00;119;66825000
25/01/2023;07:00;-8;66970000
25/01/2023;07:00;205;67100000
25/01/2023;07:00;822;15250000
25/01/2023;17:00;824;15250000
26/01/2023;07:00;120;66825000
26/01/2023;07:00;-8;66970000
26/01/2023;07:00;207;67100000
26/01/2023;07:00;825;15250000
26/01/2023;17:00;826;15250000
27/01/2023;07:00;121;66825000
27/01/2023;07:00;-6;66970000
27/01/2023;07:00;208;67100000
27/01/2023;07:00;827;15250000
27/01/2023;17:00;835;15250000
28/01/2023;07:00;123;66825000
28/01/2023;07:00;-6;66970000
28/01/2023;07:00;210;67100000
28/01/2023;07:00;828;15250000
28/01/2023;17:00;828;15250000
29/01/2023;07:00;125;66825000
29/01/2023;07:00;-2;66970000
29/01/2023;07:00;210;67100000
29/01/2023;07:00;827;15250000
29/01/2023;17:00;827;15250000
30/01/2023;07:00;127;66825000
30/01/2023;07:00;-2;66970000
30/01/2023;07:00;212;67100000
30/01/2023;07:00;827;15250000
30/01/2023;17:00;827;15250000
31/01/2023;07:00;128;66825000
31/01/2023;07:00;-1;66970000
31/01/2023;07:00;226;67100000
31/01/2023;07:00;826;15250000
31/01/2023;17:00;826;15250000
01/02/2023;07:00;131;66825000
01/02/2023;07:00;6;66970000
01/02/2023;07:00;236;67100000
01/02/2023;07:00;829;15250000
01/02/2023;17:00;829;15250000
02/02/2023;07:00;134;66825000
02/02/2023;07:00;6;66970000
02/02/2023;07:00;244;67100000
02/02/2023;07:00;840;15250000
02/02/2023;17:00;843;15250000
03/02/2023;07:00;139;66825000
03/02/2023;07:00;9;66970000
03/02/2023;07:00;258;67100000
03/02/2023;07:00;840;15250000
03/02/2023;17:00;843;15250000
04/02/2023;07:00;141;66825000
04/02/2023;07:00;17;66970000
04/02/2023;07:00;278;67100000
04/02/2023;07:00;846;15250000
04/02/2023;17:00;848;15250000
05/02/2023;07:00;140;66825000
05/02/2023;07:00;19;66970000
05/02/2023;07:00;280;67100000
05/02/2023;07:00;850;15250000
05/02/2023;17:00;852;15250000
06/02/2023;07:00;148;66825000
06/02/2023;07:00;21;66970000
06/02/2023;07:00;313;67100000
06/02/2023;07:00;855;15250000
06/02/2023;17:00;864;15250000
07/02/2023;07:00;153;66825000
07/02/2023;07:00;21;66970000
07/02/2023;07:00;327;67100000
07/02/2023;07:00;854;15250000
07/02/2023;17:00;861;15250000
08/02/2023;07:00;153;66825000
08/02/2023;07:00;32;66970000
08/02/2023;07:00;339;67100000
08/02/2023;07:00;864;15250000
08/02/2023;17:00;866;15250000
09/02/2023;07:00;155;66825000
09/02/2023;07:00;35;66970000
09/02/2023;07:00;346;67100000
09/02/2023;07:00;869;15250000
09/02/2023;17:00;874;15250000
10/02/2023;07:00;157;66825000
10/02/2023;07:00;876;15250000
11/02/2023;07:00;158;66825000
11/02/2023;07:00;;15250000
12/02/2023;07:00;159;66825000
12/02/2023;07:00;;15250000
13/02/2023;07:00;160;66825000
13/02/2023;07:00;;15250000
14/02/2023;07:00;162;66825000
14/02/2023;07:00;;15250000
15/02/2023;07:00;163;66825000
15/02/2023;19:45;907;15250000
16/02/2023;07:00;163;66825000
16/02/2023;07:00;56;66970000
17/02/2023;07:00;168;66825000
17/02/2023;07:00;59;66970000
17/02/2023;07:00;352;67100000
18/02/2023;07:00;172;66825000
18/02/2023;07:00;64;66970000
18/02/2023;07:00;362;67100000
19/02/2023;07:00;174;66825000
19/02/2023;07:00;67;66970000
19/02/2023;07:00;369;67100000
20/02/2023;07:00;175;66825000
20/02/2023;07:00;69;66970000
20/02/2023;07:00;378;67100000
21/02/2023;07:00;177;66825000
21/02/2023;07:00;72;66970000
21/02/2023;07:00;389;67100000
22/02/2023;07:00;180;66825000
22/02/2023;07:00;75;66970000
22/02/2023;07:00;400;67100000
23/02/2023;07:00;182;66825000
23/02/2023;07:00;404;67100000
02/03/2023;07:00;100;66970000
03/03/2023;07:00;195;66825000
03/03/2023;07:00;542;67100000
18/03/2023;07:00;212;66825000
19/03/2023;07:00;216;66825000
20/03/2023;07:00;215;66825000
21/03/2023;07:00;224;66825000
22/03/2023;07:00;227;66825000
23/03/2023;07:00;227;66825000
24/03/2023;07:00;232;66825000
25/03/2023;07:00;234;66825000
26/03/2023;07:00;236;66825000
27/03/2023;07:00;239;66825000
28/03/2023;07:00;240;66825000
29/03/2023;07:00;242;66825000
30/03/2023;07:00;243;66825000
31/03/2023;07:00;245;66825000
01/04/2023;07:00;247;66825000
02/04/2023;07:00;250;66825000
03/04/2023;07:00;252;66825000
11/03/2023;07:00;385;66070004
12/03/2023;07:00;388;66070004
13/03/2023;07:00;396;66070004
14/03/2023;07:00;402;66070004
15/03/2023;07:00;406;66070004
16/03/2023;07:00;412;66070004
17/03/2023;07:00;418;66070004
18/03/2023;07:00;426;66070004
19/03/2023;07:00;436;66070004
20/03/2023;07:00;446;66070004
21/03/2023;07:00;460;66070004
22/03/2023;07:00;470;66070004
23/03/2023;07:00;476;66070004
18/03/2023;07:00;140;66970000
19/03/2023;07:00;142;66970000
20/03/2023;07:00;144;66970000
21/03/2023;07:00;147;66970000
22/03/2023;07:00;149;66970000
23/03/2023;07:00;151;66970000
24/03/2023;07:00;154;66970000
25/03/2023;07:00;159;66970000
26/03/2023;07:00;162;66970000
27/03/2023;07:00;167;66970000
28/03/2023;07:00;170;66970000
29/03/2023;07:00;175;66970000
30/03/2023;07:00;175;66970000
31/03/2023;07:00;178;66970000
01/04/2023;07:00;180;66970000
02/04/2023;07:00;183;66970000
03/04/2023;07:00;186;66970000
18/03/2023;07:00;537;67100000
19/03/2023;07:00;539;67100000
20/03/2023;07:00;539;67100000
21/03/2023;07:00;540;67100000
22/03/2023;07:00;538;67100000
23/03/2023;07:00;539;67100000
24/03/2023;07:00;539;67100000
25/03/2023;07:00;533;67100000
26/03/2023;07:00;530;67100000
27/03/2023;07:00;525;67100000
28/03/2023;07:00;519;67100000
29/03/2023;07:00;513;67100000
30/03/2023;07:00;509;67100000
31/03/2023;07:00;500;67100000
01/04/2023;07:00;500;67100000
02/04/2023;07:00;495;67100000
03/04/2023;07:00;491;67100000
24/03/2023;06:00;1580;13600002
24/03/2023;09:00;1598;13600002
24/03/2023;12:00;1606;13600002
24/03/2023;09:00;962;13550000
24/03/2023;12:00;1012;13550000
24/03/2023;15:00;1614;13600002
24/03/2023;18:00;1620;13600002
24/03/2023;18:00;1112;13550000
25/03/2023;06:00;1626;13600002
25/03/2023;12:00;1631;13600002
25/03/2023;15:00;1633;13600002
25/03/2023;18:00;1634;13600002
26/03/2023;06:00;1642;13600002
26/03/2023;12:00;1647;13600002
26/03/2023;15:00;1653;13600002
26/03/2023;18:00;1657;13600002
27/03/2023;06:00;1674;13600002
27/03/2023;09:00;1676;13600002
27/03/2023;12:00;1678;13600002
27/03/2023;18:00;1680;13600002
28/03/2023;06:00;1684;13600002
28/03/2023;09:00;1684;13600002
28/03/2023;12:00;1686;13600002
28/03/2023;15:00;1688;13600002
28/03/2023;18:00;1691;13600002
29/03/2023;06:00;1700;13600002
29/03/2023;09:00;1702;13600002
24/03/2023;20:00;1105;13470000
24/03/2023;21:00;1120;13470000
24/03/2023;21:30;1123;13470000
24/03/2023;23:00;1123;13470000
25/03/2023;00:00;1130;13470000
25/03/2023;01:00;1138;13470000
25/03/2023;02:00;1142;13470000
25/03/2023;03:00;1147;13470000
25/03/2023;04:00;1152;13470000
25/03/2023;05:30;1160;13470000
25/03/2023;06:00;1163;13470000
25/03/2023;07:00;1165;13470000
25/03/2023;08:00;1170;13470000
25/03/2023;09:00;1174;13470000
25/03/2023;10:00;1177;13470000
25/03/2023;11:00;1185;13470000
25/03/2023;12:00;1187;13470000
25/03/2023;13:00;1193;13470000
25/03/2023;14:00;1193;13470000
25/03/2023;15:00;1195;13470000
25/03/2023;16:00;1197;13470000
25/03/2023;18:00;1200;13470000
25/03/2023;19:00;1201;13470000
25/03/2023;20:00;1204;13470000
25/03/2023;21:00;1206;13470000
26/03/2023;00:00;1210;13470000
26/03/2023;03:00;1213;13470000
26/03/2023;06:00;1217;13470000
26/03/2023;07:00;1217;13470000
26/03/2023;08:00;1218;13470000
26/03/2023;09:00;1221;13470000
26/03/2023;10:00;1225;13470000
26/03/2023;11:00;1230;13470000
26/03/2023;12:34;1239;13470000
26/03/2023;13:00;1243;13470000
26/03/2023;14:00;1247;13470000
26/03/2023;15:00;1250;13470000
26/03/2023;16:00;1253;13470000
26/03/2023;17:00;1257;13470000
26/03/2023;18:00;1260;13470000
26/03/2023;19:00;1266;13470000
26/03/2023;20:00;1267;13470000
26/03/2023;21:00;1269;13470000
27/03/2023;00:00;1275;13470000
27/03/2023;03:00;1286;13470000
27/03/2023;06:00;1287;13470000
27/03/2023;07:00;1290;13470000
27/03/2023;08:50;1296;13470000
27/03/2023;10:00;1303;13470000
27/03/2023;11:00;1305;13470000
27/03/2023;12:00;1308;13470000
27/03/2023;13:00;1310;13470000
27/03/2023;14:00;1313;13470000
27/03/2023;15:00;1317;13470000
27/03/2023;16:00;1319;13470000
27/03/2023;17:00;1320;13470000
27/03/2023;18:00;1323;13470000
27/03/2023;19:00;1323;13470000
27/03/2023;20:00;1323;13470000
27/03/2023;21:00;1324;13470000
27/03/2023;22:00;1326;13470000
27/03/2023;23:00;1328;13470000
28/03/2023;00:00;1330;13470000
28/03/2023;03:00;1335;13470000
28/03/2023;06:00;1340;13470000
28/03/2023;07:00;1341;13470000
28/03/2023;08:00;1343;13470000
28/03/2023;09:00;1345;13470000
28/03/2023;10:00;1346;13470000
28/03/2023;11:00;1348;13470000
28/03/2023;12:34;1350;13470000
28/03/2023;13:00;1351;13470000
28/03/2023;14:00;1353;13470000
28/03/2023;15:00;1357;13470000
28/03/2023;16:00;1359;13470000
28/03/2023;17:00;1360;13470000
28/03/2023;18:00;1362;13470000
28/03/2023;19:00;1362;13470000
28/03/2023;20:00;1362;13470000
28/03/2023;21:00;1363;13470000
28/03/2023;22:00;1363;13470000
29/03/2023;00:00;1363;13470000
29/03/2023;06:00;1356;13470000
29/03/2023;07:00;1350;13470000
29/03/2023;08:00;1345;13470000
29/03/2023;12:00;1705;13600002
29/03/2023;15:00;1707;13600002
29/03/2023;18:00;1710;13600002
30/03/2023;06:00;1718;13600002
30/03/2023;09:00;1722;13600002
30/03/2023;12:00;1722;13600002
30/03/2023;15:00;1726;13600002
30/03/2023;18:00;1727;13600002
31/03/2023;06:00;1734;13600002
31/03/2023;09:00;1737;13600002
31/03/2023;12:00;1739;13600002
31/03/2023;15:00;1740;13600002
31/03/2023;18:00;1742;13600002
01/04/2023;06:00;1749;13600002
01/04/2023;09:00;1755;13600002
01/04/2023;12:00;1757;13600002
01/04/2023;15:00;1759;13600002
01/04/2023;18:00;1761;13600002
02/04/2023;06:00;1770;13600002
02/04/2023;09:00;1769;13600002
02/04/2023;12:00;1770;13600002
02/04/2023;15:00;1772;13600002
02/04/2023;18:00;1772;13600002
03/04/2023;06:00;1771;13600002
03/04/2023;09:00;1770;13600002
03/04/2023;12:00;1769;13600002
03/04/2023;15:00;1768;13600002
03/04/2023;18:00;1765;13600002
04/04/2023;08:00;1752;13600002
04/04/2023;11:00;1746;13600002
04/04/2023;15:00;1737;13600002
04/04/2023;18:00;1733;13600002
05/04/2023;08:00;1707;13600002
05/04/2023;11:00;1702;13600002
05/04/2023;14:00;1694;13600002
05/04/2023;17:00;1689;13600002
05/04/2023;20:00;1683;13600002
06/04/2023;08:00;1656;13600002
06/04/2023;11:00;1645;13600002
06/04/2023;14:00;1635;13600002
06/04/2023;17:00;1626;13600002
06/04/2023;19:45;1610;13600002
04/04/2023;07:00;254;66825000
05/04/2023;07:00;257;66825000
06/04/2023;07:00;263;66825000
20/04/2023;07:00;300;66825000
04/04/2023;07:00;488;67100000
05/04/2023;07:00;489;67100000
06/04/2023;07:00;479;67100000
04/04/2023;07:00;190;66970000
05/04/2023;07:00;190;66970000
06/04/2023;07:00;202;66970000
07/04/2023;07:00;265;66825000
07/04/2023;07:00;208;66970000
14/04/2023;07:00;232;66970000
15/04/2023;07:00;237;66970000
16/04/2023;07:00;239;66970000
17/04/2023;07:00;242;66970000
18/04/2023;07:00;246;66970000
19/04/2023;07:00;249;66970000
20/04/2023;07:00;254;66970000
07/04/2023;07:00;472;67100000
20/04/2023;07:00;479;67100000
07/04/2023;08:00;1578;13600002
07/04/2023;11:00;1561;13600002
07/04/2023;14:00;1550;13600002
07/04/2023;17:00;1540;13600002
07/04/2023;20:00;1529;13600002
08/04/2023;08:00;1492;13600002
08/04/2023;11:00;1472;13600002
08/04/2023;14:00;1463;13600002
08/04/2023;17:00;1454;13600002
08/04/2023;20:00;1445;13600002
09/04/2023;11:00;1398;13600002
09/04/2023;20:00;1382;13600002
10/04/2023;08:00;1357;13600002
10/04/2023;14:00;1338;13600002
10/04/2023;17:00;1330;13600002
10/04/2023;20:00;1322;13600002
11/04/2023;08:00;1283;13600002
11/04/2023;11:00;1270;13600002
11/04/2023;14:00;1259;13600002
11/04/2023;17:00;1249;13600002
11/04/2023;20:00;1239;13600002
12/04/2023;08:00;1239;13600002
12/04/2023;11:00;1248;13600002
12/04/2023;14:00;1245;13600002
12/04/2023;17:00;1241;13600002
12/04/2023;20:00;1238;13600002
13/04/2023;08:00;1208;13600002
13/04/2023;11:00;1191;13600002
20/04/2023;06:00;856;13600002
14/04/2023;07:00;232;66970000
15/04/2023;07:00;237;66970000
16/04/2023;07:00;239;66970000
17/04/2023;07:00;242;66970000
18/04/2023;07:00;246;66970000
19/04/2023;07:00;249;66970000
20/04/2023;07:00;254;66970000
21/04/2023;07:00;255;66970000
22/04/2023;07:00;257;66970000
23/04/2023;07:00;260;66970000
24/04/2023;07:00;263;66970000
25/04/2023;07:00;266;66970000
26/04/2023;07:00;269;66970000
27/04/2023;07:00;272;66970000
27/04/2023;07:00;314;66825000
27/04/2023;07:00;479;67100000
01/02/2023;07:00;250;14620000
01/02/2023;17:00;245;14620000
02/02/2023;07:00;238;14620000
02/02/2023;17:00;235;14620000
03/02/2023;07:00;231;14620000
03/02/2023;17:00;228;14620000
04/02/2023;07:00;224;14620000
04/02/2023;17:00;221;14620000
05/02/2023;07:00;218;14620000
05/02/2023;17:00;218;14620000
06/02/2023;07:00;222;14620000
07/02/2023;07:00;230;14620000
07/02/2023;17:00;231;14620000
08/02/2023;07:00;237;14620000
08/02/2023;17:00;240;14620000
09/02/2023;07:00;242;14620000
09/02/2023;17:00;242;14620000
10/02/2023;07:00;238;14620000
10/02/2023;17:00;237;14620000
11/02/2023;07:00;242;14620000
11/02/2023;17:00;241;14620000
12/02/2023;07:00;248;14620000
12/02/2023;17:00;248;14620000
13/02/2023;07:00;246;14620000
13/02/2023;17:00;244;14620000
14/02/2023;07:00;240;14620000
14/02/2023;17:00;239;14620000
15/02/2023;07:00;232;14620000
15/02/2023;17:00;230;14620000
16/02/2023;07:00;230;14620000
16/02/2023;17:00;230;14620000
17/02/2023;07:00;242;14620000
17/02/2023;17:00;250;14620000
18/02/2023;07:00;272;14620000
18/02/2023;17:00;262;14620000
19/02/2023;07:00;298;14620000
19/02/2023;17:00;305;14620000
20/02/2023;07:00;314;14620000
20/02/2023;17:00;316;14620000
21/02/2023;07:00;317;14620000
 21/02/2023;17:00;310;14620000
22/02/2023;07:00;296;14620000
22/02/2023;17:00;286;14620000
23/02/2023;07:00;271;14620000
23/02/2023;17:00;262;14620000
24/02/2023;07:00;251;14620000
24/02/2023;17:00;244;14620000
25/02/2023;07:00;236;14620000
25/02/2023;17:00;230;14620000
26/02/2023;07:00;225;14620000
27/02/2023;07:00;228;14620000
27/02/2023;17:00;229;14620000
28/02/2023;07:00;230;14620000
28/02/2023;17:00;231;14620000
03/05/2023;07:00;324;66825000
04/05/2023;07:00;326;66825000
05/05/2023;07:00;327;66825000
11/05/2023;07:00;333;66825000
19/05/2023;07:00;339;66825000
24/05/2023;07:00;341;66825000
25/05/2023;07:00;342;66825000
26/05/2023;07:00;345;66825000
02/06/2023;07:00;354;66825000
07/06/2023;07:00;360;66825000
16/06/2023;07:00;380;66825000
21/06/2023;07:00;392;66825000
22/06/2023;07:00;394;66825000
23/06/2023;07:00;396;66825000
24/06/2023;07:00;398;66825000
25/06/2023;07:00;399;66825000
26/06/2023;07:00;402;66825000
27/06/2023;07:00;403;66825000
28/06/2023;07:00;404;66825000
29/06/2023;07:00;406;66825000
30/06/2023;07:00;408;66825000
12/07/2023;07:00;419;66825000
13/07/2023;07:00;420;66825000
14/07/2023;07:00;422;66825000
15/07/2023;07:00;422;66825000
16/07/2023;07:00;422;66825000
17/07/2023;07:00;423;66825000
18/07/2023;07:00;424;66825000
19/07/2023;07:00;423;66825000
20/07/2023;07:00;423;66825000
21/07/2023;07:00;423;66825000
28/07/2023;07:00;423;66825000
04/08/2023;07:00;417;66825000
07/09/2023;07:00;364;66825000
08/09/2023;07:00;360;66825000
09/09/2023;07:00;358;66825000
10/09/2023;07:00;356;66825000
11/09/2023;07:00;353;66825000
12/09/2023;07:00;349;66825000
13/09/2023;07:00;346;66825000
14/09/2023;07:00;346;66825000
15/09/2023;07:00;343;66825000
03/05/2023;07:00;499;67100000
04/05/2023;07:00;499;67100000
05/05/2023;07:00;498;67100000
11/05/2023;07:00;479;67100000
19/05/2023;07:00;470;67100000
24/05/2023;07:00;460;67100000
25/05/2023;07:00;458;67100000
26/05/2023;07:00;456;67100000
02/06/2023;07:00;462;67100000
07/06/2023;07:00;460;67100000
16/06/2023;07:00;451;67100000
21/06/2023;07:00;449;67100000
22/06/2023;07:00;449;67100000
23/06/2023;07:00;450;67100000
24/06/2023;07:00;452;67100000
25/06/2023;07:00;450;67100000
26/06/2023;07:00;450;67100000
27/06/2023;07:00;451;67100000
28/06/2023;07:00;451;67100000
29/06/2023;07:00;450;67100000
30/06/2023;07:00;450;67100000
12/07/2023;07:00;457;67100000
13/07/2023;07:00;456;67100000
14/07/2023;07:00;456;67100000
15/07/2023;07:00;457;67100000
16/07/2023;07:00;457;67100000
17/07/2023;07:00;459;67100000
18/07/2023;07:00;457;67100000
19/07/2023;07:00;457;67100000
20/07/2023;07:00;457;67100000
21/07/2023;07:00;458;67100000
28/07/2023;07:00;461;67100000
04/08/2023;07:00;462;67100000
07/09/2023;07:00;447;67100000
08/09/2023;07:00;445;67100000
09/09/2023;07:00;443;67100000
10/09/2023;07:00;442;67100000
11/09/2023;07:00;442;67100000
12/09/2023;07:00;440;67100000
13/09/2023;07:00;439;67100000
14/09/2023;07:00;438;67100000
15/09/2023;07:00;435;67100000
03/05/2023;07:00;279;66970000
04/05/2023;07:00;280;66970000
11/05/2023;07:00;286;66970000
19/05/2023;07:00;285;66970000
24/05/2023;07:00;283;66970000
25/05/2023;07:00;279;66970000
26/05/2023;07:00;278;66970000
02/06/2023;07:00;278;66970000
07/06/2023;07:00;278;66970000
16/06/2023;07:00;290;66970000
21/06/2023;07:00;297;66970000
22/06/2023;07:00;297;66970000
23/06/2023;07:00;300;66970000
24/06/2023;07:00;302;66970000
25/06/2023;07:00;302;66970000
26/06/2023;07:00;304;66970000
27/06/2023;07:00;306;66970000
28/06/2023;07:00;307;66970000
29/06/2023;07:00;308;66970000
30/06/2023;07:00;310;66970000
12/07/2023;07:00;320;66970000
