"Codigo" "DataHora" "ChuvaHoraria" "Nivel" "Vazao"
"66470000" "2023-08-15 17:00:00" NA " 77" "113.6"
"66470000" "2023-08-15 07:00:00" NA " 79" "115.1"
"66470000" "2023-08-14 17:00:00" NA " 79" "115.1"
"66470000" "2023-08-14 07:00:00" NA " 79" "115.1"
"66470000" "2023-08-13 17:00:00" NA " 80" "115.9"
"66470000" "2023-08-13 07:00:00" NA " 80" "115.9"
"66470000" "2023-08-12 17:00:00" NA " 80" "115.9"
"66470000" "2023-08-12 07:00:00" NA " 81" "116.6"
"66470000" "2023-08-11 17:00:00" NA " 82" "117.3"
"66470000" "2023-08-11 07:00:00" NA " 82" "117.3"
"66470000" "2023-08-10 17:00:00" NA " 83" "118.1"
"66470000" "2023-08-10 07:00:00" NA " 83" "118.1"
"66470000" "2023-08-09 17:00:00" NA " 83" "118.1"
"66470000" "2023-08-09 07:00:00" NA " 83" "118.1"
"66470000" "2023-08-08 17:00:00" NA " 84" "118.9"
"66470000" "2023-08-08 07:00:00" NA " 86" "120.4"
"66470000" "2023-08-07 17:00:00" NA " 87" "121.1"
"66470000" "2023-08-07 07:00:00" NA " 88" "121.9"
"66470000" "2023-08-06 17:00:00" NA " 89" "122.7"
"66470000" "2023-08-06 07:00:00" NA " 90" "123.4"
"66470000" "2023-08-05 17:00:00" NA " 91" "124.2"
"66470000" "2023-08-05 07:00:00" NA " 91" "124.2"
"66470000" "2023-08-04 17:00:00" NA " 92" "125.0"
"66470000" "2023-08-04 07:00:00" NA " 92" "125.0"
"66470000" "2023-08-03 17:00:00" NA " 93" "125.7"
"66470000" "2023-08-03 07:00:00" NA " 93" "125.7"
"66470000" "2023-08-02 17:00:00" NA " 93" "125.7"
"66470000" "2023-08-02 07:00:00" NA " 93" "125.7"
"66470000" "2023-08-01 17:00:00" NA " 92" "125.0"
"66470000" "2023-08-01 07:00:00" NA " 91" "124.2"
"66470000" "2023-07-31 17:00:00" NA " 91" "124.2"
"66470000" "2023-07-31 07:00:00" NA " 91" "124.2"
"66470000" "2023-07-30 17:00:00" NA " 92" "125.0"
"66470000" "2023-07-30 07:00:00" NA " 92" "125.0"
"66470000" "2023-07-29 17:00:00" NA " 94" "126.5"
"66470000" "2023-07-29 07:00:00" NA " 94" "126.5"
"66470000" "2023-07-28 17:00:00" NA " 96" "128.1"
"66470000" "2023-07-28 07:00:00" NA " 96" "128.1"
"66470000" "2023-07-27 17:00:00" NA "100" "131.2"
"66470000" "2023-07-27 07:00:00" NA "101" "132.0"
"66470000" "2023-07-26 17:00:00" NA "101" "132.0"
"66470000" "2023-07-26 07:00:00" NA "102" "132.8"
"66470000" "2023-07-25 17:00:00" NA "102" "132.8"
"66470000" "2023-07-25 07:00:00" NA "103" "133.6"
"66470000" "2023-07-24 17:00:00" NA "104" "134.4"
"66470000" "2023-07-24 07:00:00" NA "104" "134.4"
"66470000" "2023-07-23 17:00:00" NA "105" "135.2"
"66470000" "2023-07-23 07:00:00" NA "105" "135.2"
"66470000" "2023-07-22 17:00:00" NA "106" "136.0"
"66470000" "2023-07-22 07:00:00" NA "106" "136.0"
"66470000" "2023-07-21 17:00:00" NA "108" "137.6"
"66470000" "2023-07-21 07:00:00" NA "109" "138.5"
"66470000" "2023-07-20 17:00:00" NA "109" "138.5"
"66470000" "2023-07-20 07:00:00" NA "109" "138.5"
"66470000" "2023-07-19 17:00:00" NA "109" "138.5"
"66470000" "2023-07-19 07:00:00" NA "109" "138.5"
"66470000" "2023-07-18 17:00:00" NA "109" "138.5"
"66470000" "2023-07-18 07:00:00" NA "109" "138.5"
"66470000" "2023-07-17 17:00:00" NA "109" "138.5"
"66470000" "2023-07-17 07:00:00" NA "109" "138.5"
"66470000" "2023-07-16 17:00:00" NA "109" "138.5"
"66470000" "2023-07-16 07:00:00" NA "109" "138.5"
"66470000" "2023-07-15 17:00:00" NA "110" "139.3"
"66470000" "2023-07-15 07:00:00" NA "110" "139.3"
"66470000" "2023-07-14 17:00:00" NA "112" "140.9"
"66470000" "2023-07-14 07:00:00" NA "112" "140.9"
"66470000" "2023-07-13 17:00:00" NA "113" "141.7"
"66470000" "2023-07-13 07:00:00" NA "113" "141.7"
"66470000" "2023-07-12 17:00:00" NA "114" "142.6"
"66470000" "2023-07-12 07:00:00" NA "114" "142.6"
"66470000" "2023-07-11 17:00:00" NA "114" "142.6"
"66470000" "2023-07-11 07:00:00" NA "114" "142.6"
"66470000" "2023-07-10 17:00:00" NA "115" "143.4"
"66470000" "2023-07-10 07:00:00" NA "116" "144.2"
"66470000" "2023-07-09 17:00:00" NA "118" "145.9"
"66470000" "2023-07-09 07:00:00" NA "120" "147.6"
"66470000" "2023-07-08 17:00:00" NA "123" "150.1"
"66470000" "2023-07-08 07:00:00" NA "123" "150.1"
"66470000" "2023-07-07 17:00:00" NA "124" "150.9"
"66470000" "2023-07-07 07:00:00" NA "124" "150.9"
"66470000" "2023-07-06 17:00:00" NA "124" "150.9"
"66470000" "2023-07-06 07:00:00" NA "125" "151.8"
"66470000" "2023-07-05 17:00:00" NA "126" "152.6"
"66470000" "2023-07-05 07:00:00" NA "127" "153.5"
"66470000" "2023-07-04 17:00:00" NA "128" "154.4"
"66470000" "2023-07-04 07:00:00" NA "129" "155.2"
"66470000" "2023-07-03 17:00:00" NA "130" "156.1"
"66470000" "2023-07-03 07:00:00" NA "130" "156.1"
"66470000" "2023-07-02 17:00:00" NA "132" "157.8"
"66470000" "2023-07-02 07:00:00" NA "132" "157.8"
"66470000" "2023-07-01 17:00:00" NA "133" "158.7"
"66470000" "2023-07-01 07:00:00" NA "134" "159.5"
"66470000" "2023-06-30 17:00:00" NA "139" "163.9"
"66470000" "2023-06-30 07:00:00" NA "139" "163.9"
"66470000" "2023-06-29 17:00:00" NA "138" "163.1"
"66470000" "2023-06-29 07:00:00" NA "138" "163.1"
"66470000" "2023-06-28 17:00:00" NA "138" "163.1"
"66470000" "2023-06-28 07:00:00" NA "138" "163.1"
"66470000" "2023-06-27 17:00:00" NA "140" "164.8"
"66470000" "2023-06-27 07:00:00" NA "141" "165.7"
"66470000" "2023-06-26 17:00:00" NA "142" "166.6"
"66470000" "2023-06-26 07:00:00" NA "144" "168.4"
"66470000" "2023-06-25 17:00:00" NA "146" "170.2"
"66470000" "2023-06-25 07:00:00" NA "148" "172.0"
"66470000" "2023-06-24 17:00:00" NA "149" "172.9"
"66470000" "2023-06-24 07:00:00" NA "152" "175.6"
"66470000" "2023-06-23 17:00:00" NA "157" "180.3"
"66470000" "2023-06-23 07:00:00" NA "160" "183.0"
"66470000" "2023-06-22 17:00:00" NA "162" "184.9"
"66470000" "2023-06-22 07:00:00" NA "167" "189.6"
"66470000" "2023-06-21 17:00:00" NA "168" "190.6"
"66470000" "2023-06-21 07:00:00" NA "168" "190.6"
"66470000" "2023-06-20 17:00:00" NA "172" "194.4"
"66470000" "2023-06-20 07:00:00" NA "168" "190.6"
"66470000" "2023-06-19 17:00:00" NA "162" "184.9"
"66470000" "2023-06-19 07:00:00" NA "154" "177.5"
"66470000" "2023-06-18 17:00:00" NA "144" "168.4"
"66470000" "2023-06-18 07:00:00" NA "144" "168.4"
"66470000" "2023-06-17 17:00:00" NA "145" "169.3"
"66470000" "2023-06-17 07:00:00" NA "146" "170.2"
"66470000" "2023-06-16 17:00:00" NA "148" "172.0"
"66470000" "2023-06-16 07:00:00" NA "150" "173.8"
"66470000" "2023-06-15 17:00:00" NA "152" "175.6"
"66470000" "2023-06-15 07:00:00" NA "154" "177.5"
"66470000" "2023-06-14 17:00:00" NA "156" "179.3"
"66470000" "2023-06-14 07:00:00" NA "156" "179.3"
"66470000" "2023-06-13 17:00:00" NA "156" "179.3"
"66470000" "2023-06-13 07:00:00" NA "157" "180.3"
"66470000" "2023-06-12 17:00:00" NA "158" "181.2"
"66470000" "2023-06-12 07:00:00" NA "159" "182.1"
"66470000" "2023-06-11 17:00:00" NA "160" "183.0"
"66470000" "2023-06-11 07:00:00" NA "161" "184.0"
"66470000" "2023-06-10 17:00:00" NA "164" "186.8"
"66470000" "2023-06-10 07:00:00" NA "165" "187.7"
"66470000" "2023-06-09 17:00:00" NA "164" "186.8"
"66470000" "2023-06-09 07:00:00" NA "163" "185.9"
"66470000" "2023-06-08 17:00:00" NA "163" "185.9"
"66470000" "2023-06-08 07:00:00" NA "162" "184.9"
"66470000" "2023-06-07 17:00:00" NA "168" "190.6"
"66470000" "2023-06-07 07:00:00" NA "176" "198.3"
"66470000" "2023-06-06 17:00:00" NA "180" "202.2"
"66470000" "2023-06-06 07:00:00" NA "186" "208.1"
"66470000" "2023-06-05 17:00:00" NA "188" "210.1"
