"Codigo" "DataHora" "ChuvaHoraria" "Nivel" "Vazao"
"66941000" "2024-11-13 16:30:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 16:15:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 16:00:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 15:45:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 15:30:00" NA NA NA
"66941000" "2024-11-13 15:15:00" NA NA NA
"66941000" "2024-11-13 15:00:00" NA NA NA
"66941000" "2024-11-13 14:45:00" NA NA NA
"66941000" "2024-11-13 14:30:00" NA NA NA
"66941000" "2024-11-13 14:15:00" NA NA NA
"66941000" "2024-11-13 14:00:00" NA NA NA
"66941000" "2024-11-13 13:45:00" NA NA NA
"66941000" "2024-11-13 13:30:00" " 0.0" "159" " 49.69"
"66941000" "2024-11-13 13:15:00" " 0.0" "158" " 49.18"
"66941000" "2024-11-13 13:00:00" " 0.0" "157" " 48.66"
"66941000" "2024-11-13 12:45:00" " 0.0" "159" " 49.69"
"66941000" "2024-11-13 12:30:00" " 0.0" "158" " 49.18"
"66941000" "2024-11-13 12:15:00" " 0.0" "158" " 49.18"
"66941000" "2024-11-13 12:00:00" " 0.0" "156" " 48.15"
"66941000" "2024-11-13 11:45:00" " 0.0" "156" " 48.15"
"66941000" "2024-11-13 11:30:00" " 0.0" "156" " 48.15"
"66941000" "2024-11-13 11:15:00" " 0.0" "157" " 48.66"
"66941000" "2024-11-13 11:00:00" " 0.0" "158" " 49.18"
"66941000" "2024-11-13 10:45:00" " 0.0" "159" " 49.69"
"66941000" "2024-11-13 10:30:00" " 0.0" "157" " 48.66"
"66941000" "2024-11-13 10:15:00" " 0.0" "159" " 49.69"
"66941000" "2024-11-13 10:00:00" " 0.0" "159" " 49.69"
"66941000" "2024-11-13 09:45:00" " 0.0" "160" " 50.21"
"66941000" "2024-11-13 09:30:00" NA NA NA
"66941000" "2024-11-13 09:15:00" NA NA NA
"66941000" "2024-11-13 09:00:00" NA NA NA
"66941000" "2024-11-13 08:45:00" NA NA NA
"66941000" "2024-11-13 08:30:00" " 0.0" "159" " 49.69"
"66941000" "2024-11-13 08:15:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 08:00:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 07:45:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 07:30:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 07:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 07:00:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 06:45:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 06:30:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 06:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 06:00:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 05:45:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 05:30:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-13 05:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 05:00:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 04:45:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 04:30:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 04:15:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 04:00:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 03:45:00" " 0.0" "160" " 50.21"
"66941000" "2024-11-13 03:30:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 03:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 03:00:00" " 0.0" "161" " 50.73"
"66941000" "2024-11-13 02:45:00" " 0.0" "160" " 50.21"
"66941000" "2024-11-13 02:30:00" " 0.0" "160" " 50.21"
"66941000" "2024-11-13 02:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 02:00:00" " 0.0" "160" " 50.21"
"66941000" "2024-11-13 01:45:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 01:30:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 01:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 01:00:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 00:45:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-13 00:30:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-13 00:15:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-13 00:00:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-12 23:45:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 23:30:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-12 23:15:00" " 0.0" "162" " 51.25"
"66941000" "2024-11-12 23:00:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-12 22:45:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 22:30:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 22:15:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-12 22:00:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 21:45:00" " 0.0" "163" " 51.78"
"66941000" "2024-11-12 21:30:00" " 0.0" "166" " 53.36"
"66941000" "2024-11-12 21:15:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 21:00:00" " 0.0" "166" " 53.36"
"66941000" "2024-11-12 20:45:00" " 0.0" "165" " 52.83"
"66941000" "2024-11-12 20:30:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 20:15:00" " 0.0" "164" " 52.30"
"66941000" "2024-11-12 20:00:00" " 0.0" "166" " 53.36"
"66941000" "2024-11-12 19:45:00" " 0.0" "167" " 53.90"
"66941000" "2024-11-12 19:30:00" " 0.0" "169" " 54.97"
"66941000" "2024-11-12 19:15:00" " 0.0" "166" " 53.36"
"66941000" "2024-11-12 19:00:00" " 0.0" "168" " 54.43"
"66941000" "2024-11-12 18:45:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 18:30:00" " 0.0" "166" " 53.36"
"66941000" "2024-11-12 18:15:00" " 0.0" "168" " 54.43"
"66941000" "2024-11-12 18:00:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 17:45:00" " 0.0" "168" " 54.43"
"66941000" "2024-11-12 17:30:00" " 0.0" "168" " 54.43"
"66941000" "2024-11-12 17:15:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 17:00:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 16:45:00" " 0.0" "172" " 56.59"
"66941000" "2024-11-12 16:30:00" " 0.0" "171" " 56.00"
"66941000" "2024-11-12 16:15:00" " 0.0" "169" " 55.00"
"66941000" "2024-11-12 16:00:00" " 0.0" "171" " 56.00"
"66941000" "2024-11-12 15:45:00" " 0.0" "171" " 56.00"
"66941000" "2024-11-12 15:30:00" " 0.0" "172" " 56.59"
"66941000" "2024-11-12 15:15:00" " 0.0" "172" " 56.59"
"66941000" "2024-11-12 15:00:00" " 0.0" "172" " 56.59"
"66941000" "2024-11-12 14:45:00" " 0.0" "173" " 57.13"
"66941000" "2024-11-12 14:30:00" " 0.0" "173" " 57.13"
"66941000" "2024-11-12 14:15:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 14:00:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 13:45:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 13:30:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 13:15:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 13:00:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 12:45:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 12:30:00" " 0.0" "170" " 55.50"
"66941000" "2024-11-12 12:15:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 12:00:00" " 0.0" "173" " 57.13"
"66941000" "2024-11-12 11:45:00" " 0.0" "176" " 58.78"
"66941000" "2024-11-12 11:30:00" " 0.0" "175" " 58.23"
"66941000" "2024-11-12 11:15:00" " 0.0" "171" " 56.04"
"66941000" "2024-11-12 11:00:00" " 0.0" "172" " 56.59"
"66941000" "2024-11-12 10:45:00" " 0.0" "172" " 56.59"
"66941000" "2024-11-12 10:30:00" " 0.0" "174" " 57.68"
"66941000" "2024-11-12 10:15:00" " 0.0" "175" " 58.23"
"66941000" "2024-11-12 10:00:00" " 0.0" "174" " 57.68"
"66941000" "2024-11-12 09:45:00" " 0.0" "175" " 58.23"
"66941000" "2024-11-12 09:30:00" " 0.0" "176" " 58.78"
"66941000" "2024-11-12 09:15:00" " 0.0" "177" " 59.33"
"66941000" "2024-11-12 09:00:00" " 0.0" "178" " 59.88"
"66941000" "2024-11-12 08:45:00" " 0.0" "176" " 58.78"
"66941000" "2024-11-12 08:30:00" " 0.0" "177" " 59.33"
"66941000" "2024-11-12 08:15:00" " 0.0" "178" " 59.88"
"66941000" "2024-11-12 08:00:00" " 0.0" "177" " 59.33"
"66941000" "2024-11-12 07:45:00" " 0.0" "177" " 59.33"
"66941000" "2024-11-12 07:30:00" " 0.0" "178" " 59.88"
"66941000" "2024-11-12 07:15:00" " 0.0" "178" " 59.88"
"66941000" "2024-11-12 07:00:00" " 0.0" "178" " 59.88"
"66941000" "2024-11-12 06:45:00" " 0.0" "179" " 60.44"
"66941000" "2024-11-12 06:30:00" " 0.0" "179" " 60.44"
"66941000" "2024-11-12 06:15:00" " 0.0" "179" " 60.44"
"66941000" "2024-11-12 06:00:00" " 0.0" "179" " 60.44"
"66941000" "2024-11-12 05:45:00" " 0.0" "180" " 61.00"
"66941000" "2024-11-12 05:30:00" " 0.0" "179" " 60.44"
"66941000" "2024-11-12 05:15:00" " 0.0" "180" " 61.00"
"66941000" "2024-11-12 05:00:00" " 0.0" "180" " 61.00"
"66941000" "2024-11-12 04:45:00" " 0.0" "182" " 62.12"
"66941000" "2024-11-12 04:30:00" " 0.0" "182" " 62.12"
"66941000" "2024-11-12 04:15:00" " 0.0" "181" " 61.56"
"66941000" "2024-11-12 04:00:00" " 0.0" "182" " 62.12"
"66941000" "2024-11-12 03:45:00" " 0.0" "181" " 61.56"
"66941000" "2024-11-12 03:30:00" " 0.0" "183" " 62.68"
"66941000" "2024-11-12 03:15:00" " 0.0" "184" " 63.25"
"66941000" "2024-11-12 03:00:00" " 0.0" "184" " 63.25"
"66941000" "2024-11-12 02:45:00" " 0.0" "183" " 62.68"
"66941000" "2024-11-12 02:30:00" " 0.0" "184" " 63.25"
"66941000" "2024-11-12 02:15:00" " 0.0" "184" " 63.25"
"66941000" "2024-11-12 02:00:00" " 0.0" "185" " 63.82"
"66941000" "2024-11-12 01:45:00" " 0.0" "184" " 63.25"
"66941000" "2024-11-12 01:30:00" " 0.0" "185" " 63.82"
"66941000" "2024-11-12 01:15:00" " 0.0" "185" " 63.82"
"66941000" "2024-11-12 01:00:00" " 0.0" "186" " 64.39"
"66941000" "2024-11-12 00:45:00" " 0.0" "186" " 64.39"
"66941000" "2024-11-12 00:30:00" " 0.0" "186" " 64.39"
"66941000" "2024-11-12 00:15:00" " 0.0" "186" " 64.39"
"66941000" "2024-11-12 00:00:00" " 0.0" "187" " 64.96"
"66941000" "2024-11-11 23:45:00" " 0.0" "188" " 65.53"
"66941000" "2024-11-11 23:30:00" " 0.0" "188" " 65.53"
"66941000" "2024-11-11 23:15:00" " 0.0" "187" " 64.96"
