"Codigo" "DataHora" "ChuvaHoraria" "Nivel" "Vazao"
"66010000" "2024-11-13 16:30:00" " 0.0" " 69.00" " 48.42"
"66010000" "2024-11-13 16:15:00" " 0.0" " 69.00" " 48.42"
"66010000" "2024-11-13 16:00:00" " 0.0" " 69.00" " 48.42"
"66010000" "2024-11-13 15:45:00" " 0.0" " 69.00" " 48.42"
"66010000" "2024-11-13 15:30:00" " 0.0" " 69.00" " 48.42"
"66010000" "2024-11-13 15:15:00" " 0.0" " 69.00" " 48.42"
"66010000" "2024-11-13 15:00:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 14:45:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 14:30:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 14:15:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 14:00:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 13:45:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 13:30:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 13:15:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 13:00:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 12:45:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 12:30:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 12:15:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 12:00:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 11:45:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 11:30:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 11:15:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 11:00:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 10:45:00" " 0.0" " 68.00" " 47.37"
"66010000" "2024-11-13 10:30:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 10:15:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 10:00:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 09:45:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 09:30:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 09:15:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 09:00:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 08:45:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 08:30:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 08:15:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 08:00:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 07:45:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 07:30:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 07:15:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 07:00:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 06:45:00" " 0.2" " 67.00" " 46.33"
"66010000" "2024-11-13 06:30:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 06:15:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 06:00:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 05:45:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 05:30:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 05:15:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 05:00:00" " 0.0" " 67.00" " 46.33"
"66010000" "2024-11-13 04:45:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 04:30:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 04:15:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 04:00:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 03:45:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 03:30:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 03:15:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 03:00:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 02:45:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-13 02:30:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 02:15:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 02:00:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 01:45:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 01:30:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 01:15:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 01:00:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-13 00:45:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-13 00:30:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-13 00:15:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-13 00:00:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 23:45:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 23:30:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 23:15:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 23:00:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 22:45:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 22:30:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 22:15:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 22:00:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 21:45:00" " 0.0" " 64.00" " 43.26"
"66010000" "2024-11-12 21:30:00" " 0.2" " 65.00" " 44.28"
"66010000" "2024-11-12 21:15:00" " 0.2" " 65.00" " 44.28"
"66010000" "2024-11-12 21:00:00" " 0.2" " 65.00" " 44.28"
"66010000" "2024-11-12 20:45:00" " 0.0" " 65.00" " 44.28"
"66010000" "2024-11-12 20:30:00" " 0.2" " 65.00" " 44.28"
"66010000" "2024-11-12 20:15:00" " 0.2" " 65.00" " 44.28"
"66010000" "2024-11-12 20:00:00" " 0.0" " 66.00" " 45.30"
"66010000" "2024-11-12 19:45:00" " 0.8" " 66.00" " 45.30"
"66010000" "2024-11-12 19:30:00" " 1.8" " 66.00" " 45.30"
"66010000" "2024-11-12 19:15:00" " 2.0" " 66.00" " 45.30"
"66010000" "2024-11-12 19:00:00" " 5.4" " 65.00" " 44.28"
"66010000" "2024-11-12 18:45:00" " 8.8" " 63.00" " 42.26"
"66010000" "2024-11-12 18:30:00" " 3.2" " 62.00" " 41.25"
