"Data";"Chuva";"Station";"hydroYear"
1891-01-01;267,752559928007;66070004;"1891"
1891-02-01;239,231395277866;66070004;"1891"
1891-03-01;214,986046369686;66070004;"1891"
1891-04-01;122,946976595147;66070004;"1891"
1891-05-01;54,193953225779;66070004;"1891"
1891-06-01;19,7655814414801;66070004;"1891"
1891-07-01;10,3241860700208;66070004;"1891"
1891-08-01;24,3409301181172;66070004;"1891"
1891-09-01;67,088837379633;66070004;"1891"
1891-10-01;121,554650949877;66070004;"1892"
1891-11-01;195,189999957417;66070004;"1892"
1891-12-01;247,223024235215;66070004;"1892"
1892-01-01;267,752559928007;66070004;"1892"
1892-02-01;239,231395277866;66070004;"1892"
1892-03-01;214,986046369686;66070004;"1892"
1892-04-01;122,946976595147;66070004;"1892"
1892-05-01;54,193953225779;66070004;"1892"
1892-06-01;19,7655814414801;66070004;"1892"
1892-07-01;10,3241860700208;66070004;"1892"
1892-08-01;24,3409301181172;66070004;"1892"
1892-09-01;67,088837379633;66070004;"1892"
1892-10-01;121,554650949877;66070004;"1893"
1892-11-01;195,189999957417;66070004;"1893"
1892-12-01;247,223024235215;66070004;"1893"
1893-01-01;267,752559928007;66070004;"1893"
1893-02-01;239,231395277866;66070004;"1893"
1893-03-01;214,986046369686;66070004;"1893"
1893-04-01;122,946976595147;66070004;"1893"
1893-05-01;54,193953225779;66070004;"1893"
1893-06-01;19,7655814414801;66070004;"1893"
1893-07-01;10,3241860700208;66070004;"1893"
1893-08-01;24,3409301181172;66070004;"1893"
1893-09-01;67,088837379633;66070004;"1893"
1893-10-01;121,554650949877;66070004;"1894"
1893-11-01;195,189999957417;66070004;"1894"
1893-12-01;247,223024235215;66070004;"1894"
1894-01-01;267,752559928007;66070004;"1894"
1894-02-01;239,231395277866;66070004;"1894"
1894-03-01;214,986046369686;66070004;"1894"
1894-04-01;122,946976595147;66070004;"1894"
1894-05-01;54,193953225779;66070004;"1894"
1894-06-01;19,7655814414801;66070004;"1894"
1894-07-01;10,3241860700208;66070004;"1894"
1894-08-01;24,3409301181172;66070004;"1894"
1894-09-01;67,088837379633;66070004;"1894"
1894-10-01;121,554650949877;66070004;"1895"
1894-11-01;195,189999957417;66070004;"1895"
1894-12-01;247,223024235215;66070004;"1895"
1895-01-01;267,752559928007;66070004;"1895"
1895-02-01;239,231395277866;66070004;"1895"
1895-03-01;214,986046369686;66070004;"1895"
1895-04-01;122,946976595147;66070004;"1895"
1895-05-01;54,193953225779;66070004;"1895"
1895-06-01;19,7655814414801;66070004;"1895"
1895-07-01;10,3241860700208;66070004;"1895"
1895-08-01;24,3409301181172;66070004;"1895"
1895-09-01;67,088837379633;66070004;"1895"
1895-10-01;121,554650949877;66070004;"1896"
1895-11-01;195,189999957417;66070004;"1896"
1895-12-01;247,223024235215;66070004;"1896"
1896-01-01;267,752559928007;66070004;"1896"
1896-02-01;239,231395277866;66070004;"1896"
1896-03-01;214,986046369686;66070004;"1896"
1896-04-01;122,946976595147;66070004;"1896"
1896-05-01;54,193953225779;66070004;"1896"
1896-06-01;19,7655814414801;66070004;"1896"
1896-07-01;10,3241860700208;66070004;"1896"
1896-08-01;24,3409301181172;66070004;"1896"
1896-09-01;67,088837379633;66070004;"1896"
1896-10-01;121,554650949877;66070004;"1897"
1896-11-01;195,189999957417;66070004;"1897"
1896-12-01;247,223024235215;66070004;"1897"
1897-01-01;267,752559928007;66070004;"1897"
1897-02-01;239,231395277866;66070004;"1897"
1897-03-01;214,986046369686;66070004;"1897"
1897-04-01;122,946976595147;66070004;"1897"
1897-05-01;54,193953225779;66070004;"1897"
1897-06-01;19,7655814414801;66070004;"1897"
1897-07-01;10,3241860700208;66070004;"1897"
1897-08-01;24,3409301181172;66070004;"1897"
1897-09-01;67,088837379633;66070004;"1897"
1897-10-01;121,554650949877;66070004;"1898"
1897-11-01;195,189999957417;66070004;"1898"
1897-12-01;247,223024235215;66070004;"1898"
1898-01-01;267,752559928007;66070004;"1898"
1898-02-01;239,231395277866;66070004;"1898"
1898-03-01;214,986046369686;66070004;"1898"
1898-04-01;122,946976595147;66070004;"1898"
1898-05-01;54,193953225779;66070004;"1898"
1898-06-01;19,7655814414801;66070004;"1898"
1898-07-01;10,3241860700208;66070004;"1898"
1898-08-01;24,3409301181172;66070004;"1898"
1898-09-01;67,088837379633;66070004;"1898"
1898-10-01;121,554650949877;66070004;"1899"
1898-11-01;195,189999957417;66070004;"1899"
1898-12-01;247,223024235215;66070004;"1899"
1899-01-01;267,752559928007;66070004;"1899"
1899-02-01;239,231395277866;66070004;"1899"
1899-03-01;214,986046369686;66070004;"1899"
1899-04-01;122,946976595147;66070004;"1899"
1899-05-01;54,193953225779;66070004;"1899"
1899-06-01;19,7655814414801;66070004;"1899"
1899-07-01;10,3241860700208;66070004;"1899"
1899-08-01;24,3409301181172;66070004;"1899"
1899-09-01;67,088837379633;66070004;"1899"
1899-10-01;121,554650949877;66070004;"1900"
1899-11-01;195,189999957417;66070004;"1900"
1899-12-01;247,223024235215;66070004;"1900"
1900-01-01;267,752559928007;66070004;"1900"
1900-02-01;239,231395277866;66070004;"1900"
1900-03-01;214,986046369686;66070004;"1900"
1900-04-01;122,946976595147;66070004;"1900"
1900-05-01;54,193953225779;66070004;"1900"
1900-06-01;19,7655814414801;66070004;"1900"
1900-07-01;10,3241860700208;66070004;"1900"
1900-08-01;24,3409301181172;66070004;"1900"
1900-09-01;67,088837379633;66070004;"1900"
1900-10-01;121,554650949877;66070004;"1901"
1900-11-01;195,189999957417;66070004;"1901"
1900-12-01;247,223024235215;66070004;"1901"
1901-01-01;275,581398187682;66070004;"1901"
1901-02-01;245,214652482853;66070004;"1901"
1901-03-01;212,634186145871;66070004;"1901"
1901-04-01;121,280000198719;66070004;"1901"
1901-05-01;52,645813964134;66070004;"1901"
1901-06-01;20,1227906471075;66070004;"1901"
1901-07-01;10,0267441660859;66070004;"1901"
1901-08-01;23,9241860190103;66070004;"1901"
1901-09-01;69,4106980257256;66070004;"1901"
1901-10-01;120,810930119004;66070004;"1902"
1901-11-01;193,820929238963;66070004;"1902"
1901-12-01;254,336511656295;66070004;"1902"
1902-01-01;267,455119288245;66070004;"1902"
1902-02-01;239,439302666243;66070004;"1902"
1902-03-01;219,332557145939;66070004;"1902"
1902-04-01;121,638837415119;66070004;"1902"
1902-05-01;55,0869766057924;66070004;"1902"
1902-06-01;19,6167442632276;66070004;"1902"
1902-07-01;10,0267441660859;66070004;"1902"
1902-08-01;23,923953455548;66070004;"1902"
1902-09-01;66,016976999682;66070004;"1902"
1902-10-01;118,905813882517;66070004;"1903"
1902-11-01;193,463720632154;66070004;"1903"
1902-12-01;245,555814876113;66070004;"1903"
1903-01-01;266,145351321198;66070004;"1903"
1903-02-01;239,142093747161;66070004;"1903"
1903-03-01;211,979534770167;66070004;"1903"
1903-04-01;124,018837507381;66070004;"1903"
1903-05-01;53,8667441966922;66070004;"1903"
1903-06-01;19,2297674445219;66070004;"1903"
1903-07-01;10,0267441660859;66070004;"1903"
1903-08-01;23,923953455548;66070004;"1903"
1903-09-01;66,9700002448503;66070004;"1903"
1903-10-01;125,394883798998;66070004;"1904"
1903-11-01;195,279301842978;66070004;"1904"
1903-12-01;246,687210083008;66070004;"1904"
1904-01-01;267,306280801463;66070004;"1904"
1904-02-01;237,772791308026;66070004;"1904"
1904-03-01;213,199999787087;66070004;"1904"
1904-04-01;121,160697759584;66070004;"1904"
1904-05-01;54,1346510066543;66070004;"1904"
1904-06-01;19,34860464584;66070004;"1904"
1904-07-01;10,0267441660859;66070004;"1904"
1904-08-01;23,9541861290155;66070004;"1904"
1904-09-01;66,9402328313783;66070004;"1904"
1904-10-01;122,239069561626;66070004;"1905"
1904-11-01;192,451860294786;66070004;"1905"
1904-12-01;246,419303006904;66070004;"1905"
1905-01-01;271,29511846498;66070004;"1905"
1905-02-01;238,070232657499;66070004;"1905"
1905-03-01;219,123023099678;66070004;"1905"
1905-04-01;120,744883692542;66070004;"1905"
1905-05-01;53,5990696396939;66070004;"1905"
1905-06-01;19,2297674445219;66070004;"1905"
1905-07-01;10,5027907061022;66070004;"1905"
1905-08-01;24,9360463785571;66070004;"1905"
1905-09-01;69,4402330088061;66070004;"1905"
1905-10-01;119,084185932958;66070004;"1906"
1905-11-01;193,047906919967;66070004;"1906"
1905-12-01;246,568139719409;66070004;"1906"
1906-01-01;272,366514339003;66070004;"1906"
1906-02-01;239,945349404978;66070004;"1906"
1906-03-01;211,861628332803;66070004;"1906"
1906-04-01;120,684884093529;66070004;"1906"
1906-05-01;52,6455814450286;66070004;"1906"
1906-06-01;19,2297674445219;66070004;"1906"
1906-07-01;10,0267441660859;66070004;"1906"
1906-08-01;23,923953455548;66070004;"1906"
1906-09-01;66,0765115604844;66070004;"1906"
1906-10-01;120,304651127305;66070004;"1907"
1906-11-01;192,24279004474;66070004;"1907"
1906-12-01;249,187674943791;66070004;"1907"
1907-01-01;266,531861770985;66070004;"1907"
1907-02-01;239,618605502816;66070004;"1907"
1907-03-01;213,616743930551;66070004;"1907"
1907-04-01;120,595116371332;66070004;"1907"
1907-05-01;54,0153487449469;66070004;"1907"
1907-06-01;19,2597674658132;66070004;"1907"
1907-07-01;10,1751162728598;66070004;"1907"
1907-08-01;25,4423255033271;66070004;"1907"
1907-09-01;66,7016281305358;66070004;"1907"
1907-10-01;118,845349156579;66070004;"1908"
1907-11-01;194,624883252521;66070004;"1908"
1907-12-01;247,044419044672;66070004;"1908"
1908-01-01;269,776746528093;66070004;"1908"
1908-02-01;240,481395987577;66070004;"1908"
1908-03-01;213,586743376976;66070004;"1908"
1908-04-01;124,078371979469;66070004;"1908"
1908-05-01;57,8555813279263;66070004;"1908"
1908-06-01;19,2297674445219;66070004;"1908"
1908-07-01;10,0267441660859;66070004;"1908"
1908-08-01;23,923953455548;66070004;"1908"
1908-09-01;65,9279070122297;66070004;"1908"
1908-10-01;122,923720958621;66070004;"1909"
1908-11-01;201,381162066792;66070004;"1909"
1908-12-01;243,680465698242;66070004;"1909"
1909-01-01;268,764653405478;66070004;"1909"
1909-02-01;238,874186671057;66070004;"1909"
1909-03-01;215,789766888286;66070004;"1909"
1909-04-01;120,566279300424;66070004;"1909"
1909-05-01;54,4913951962493;66070004;"1909"
1909-06-01;20,8069768062858;66070004;"1909"
1909-07-01;10,0267441660859;66070004;"1909"
1909-08-01;23,9244185824727;66070004;"1909"
1909-09-01;66,0772092952285;66070004;"1909"
1909-10-01;122,059999865155;66070004;"1910"
1909-11-01;194,149069852607;66070004;"1910"
1909-12-01;244,902093221975;66070004;"1910"
1910-01-01;266,353257290153;66070004;"1910"
1910-02-01;236,730930771939;66070004;"1910"
1910-03-01;216,146976204806;66070004;"1910"
1910-04-01;122,708837109943;66070004;"1910"
1910-05-01;53,1818603693053;66070004;"1910"
1910-06-01;19,2297674445219;66070004;"1910"
1910-07-01;10,0267441660859;66070004;"1910"
1910-08-01;23,9241860190103;66070004;"1910"
1910-09-01;66,1065115817757;66070004;"1910"
1910-10-01;125,00744167594;66070004;"1911"
1910-11-01;193,850232146507;66070004;"1911"
1910-12-01;244,662791407386;66070004;"1911"
1911-01-01;266,740235084711;66070004;"1911"
1911-02-01;239,648372206577;66070004;"1911"
1911-03-01;216,386045943859;66070004;"1911"
1911-04-01;121,725814287053;66070004;"1911"
1911-05-01;53,2413953736771;66070004;"1911"
1911-06-01;19,2295348810595;66070004;"1911"
1911-07-01;10,5918604828591;66070004;"1911"
1911-08-01;28,4795348145241;66070004;"1911"
1911-09-01;68,1904652617698;66070004;"1911"
1911-10-01;119,231860316077;66070004;"1912"
1911-11-01;196,202324800713;66070004;"1912"
1911-12-01;248,414418065271;66070004;"1912"
1912-01-01;270,699538120004;66070004;"1912"
1912-02-01;242,923953743868;66070004;"1912"
1912-03-01;216,831394993982;66070004;"1912"
1912-04-01;121,875116570051;66070004;"1912"
1912-05-01;53,9855809766193;66070004;"1912"
1912-06-01;14,7623256278592;66070004;"1912"
1912-07-01;8,89906977498254;66070004;"1912"
1912-08-01;25,1723255334898;66070004;"1912"
1912-09-01;57,3225584030151;66070004;"1912"
1912-10-01;141,875581608262;66070004;"1913"
1912-11-01;232,662558622138;66070004;"1913"
1912-12-01;247,309534472088;66070004;"1913"
1913-01-01;292,799070491347;66070004;"1913"
1913-02-01;266,997675341229;66070004;"1913"
1913-03-01;197,669069511946;66070004;"1913"
1913-04-01;125,335117073946;66070004;"1913"
1913-05-01;46,5672093768452;66070004;"1913"
1913-06-01;21,971395226412;66070004;"1913"
1913-07-01;7,22209299580995;66070004;"1913"
1913-08-01;29,1641859010208;66070004;"1913"
1913-09-01;90,1420929487361;66070004;"1913"
1913-10-01;111,561162549396;66070004;"1914"
1913-11-01;189,758138612259;66070004;"1914"
1913-12-01;237,231861203216;66070004;"1914"
1914-01-01;275,109304028888;66070004;"1914"
1914-02-01;229,272327156954;66070004;"1914"
1914-03-01;242,403487449469;66070004;"1914"
1914-04-01;138,198604317599;66070004;"1914"
1914-05-01;47,8979069465815;66070004;"1914"
1914-06-01;16,7234884084657;66070004;"1914"
1914-07-01;10,7258139987325;66070004;"1914"
1914-08-01;25,2839534670808;66070004;"1914"
1914-09-01;68,1586048214935;66070004;"1914"
1914-10-01;114,966046532919;66070004;"1915"
1914-11-01;179,143256431402;66070004;"1915"
1914-12-01;224,098371638808;66070004;"1915"
1915-01-01;264,673955873001;66070004;"1915"
1915-02-01;223,870466542798;66070004;"1915"
1915-03-01;207,105115313863;66070004;"1915"
1915-04-01;112,34581419479;66070004;"1915"
1915-05-01;78,0962789668593;66070004;"1915"
1915-06-01;15,5430232425069;66070004;"1915"
1915-07-01;8,8548837373423;66070004;"1915"
1915-08-01;26,0597674347634;66070004;"1915"
1915-09-01;58,4593022812245;66070004;"1915"
1915-10-01;125,819302226222;66070004;"1916"
1915-11-01;202,401161726131;66070004;"1916"
1915-12-01;241,086279580759;66070004;"1916"
1916-01-01;276,887909290402;66070004;"1916"
1916-02-01;233,745350327603;66070004;"1916"
1916-03-01;208,425581111464;66070004;"1916"
1916-04-01;123,044419399528;66070004;"1916"
1916-05-01;61,0932559523472;66070004;"1916"
1916-06-01;14,7165116792501;66070004;"1916"
1916-07-01;7,2209302062212;66070004;"1916"
1916-08-01;21,1448836437492;66070004;"1916"
1916-09-01;58,4809303061907;66070004;"1916"
1916-10-01;135,57883701768;66070004;"1917"
1916-11-01;178,012325375579;66070004;"1917"
1916-12-01;252,433953218682;66070004;"1917"
1917-01-01;266,073723016783;66070004;"1917"
1917-02-01;239,584651148596;66070004;"1917"
1917-03-01;211,181860280591;66070004;"1917"
1917-04-01;120,469070079715;66070004;"1917"
1917-05-01;51,8893023646155;66070004;"1917"
1917-06-01;15,1888372399086;66070004;"1917"
1917-07-01;9,39046514865964;66070004;"1917"
1917-08-01;21,1467440960019;66070004;"1917"
1917-09-01;71,3148840083632;66070004;"1917"
1917-10-01;128,789535345033;66070004;"1918"
1917-11-01;195,665117130723;66070004;"1918"
1917-12-01;231,852093363917;66070004;"1918"
1918-01-01;255,82674567644;66070004;"1918"
1918-02-01;251,908372745957;66070004;"1918"
1918-03-01;212,91883743641;66070004;"1918"
1918-04-01;119,036976836448;66070004;"1918"
1918-05-01;51,9272094549135;66070004;"1918"
1918-06-01;15,5439534852671;66070004;"1918"
1918-07-01;7,60046509670657;66070004;"1918"
1918-08-01;26,6651161548703;66070004;"1918"
1918-09-01;72,9202326397563;66070004;"1918"
1918-10-01;136,174418427223;66070004;"1919"
1918-11-01;203,949070775232;66070004;"1919"
1918-12-01;233,059534472088;66070004;"1919"
1919-01-01;247,720234183378;66070004;"1919"
1919-02-01;259,914884700332;66070004;"1919"
1919-03-01;205,487441129463;66070004;"1919"
1919-04-01;118,941163528797;66070004;"1919"
1919-05-01;58,2646513650584;66070004;"1919"
1919-06-01;32,7209301660227;66070004;"1919"
1919-07-01;7,38604653470738;66070004;"1919"
1919-08-01;31,2113953080288;66070004;"1919"
1919-09-01;64,1130233587221;66070004;"1919"
1919-10-01;117,255116307458;66070004;"1920"
1919-11-01;230,920697234398;66070004;"1920"
1919-12-01;274,289302382358;66070004;"1920"
1920-01-01;253,911164394645;66070004;"1920"
1920-02-01;231,032326986623;66070004;"1920"
1920-03-01;233,763720135356;66070004;"1920"
1920-04-01;120,131163131359;66070004;"1920"
1920-05-01;59,6511629681255;66070004;"1920"
1920-06-01;20,7395348881566;66070004;"1920"
1920-07-01;14,06767450377;66070004;"1920"
1920-08-01;22,7716278475384;66070004;"1920"
1920-09-01;74,2911625352017;66070004;"1920"
1920-10-01;126,256512131802;66070004;"1921"
1920-11-01;207,196512621503;66070004;"1921"
1920-12-01;262,231861558071;66070004;"1921"
1921-01-01;260,569304355355;66070004;"1921"
1921-02-01;227,189070945562;66070004;"1921"
1921-03-01;210,831860564476;66070004;"1921"
1921-04-01;125,903255906216;66070004;"1921"
1921-05-01;45,1423255898232;66070004;"1921"
1921-06-01;26,4416281012602;66070004;"1921"
1921-07-01;7,2223255537277;66070004;"1921"
1921-08-01;22,7576745055443;66070004;"1921"
1921-09-01;61,9902326894361;66070004;"1921"
1921-10-01;115,178372405296;66070004;"1922"
1921-11-01;223,196278771689;66070004;"1922"
1921-12-01;249,775582601858;66070004;"1922"
1922-01-01;298,79139603016;66070004;"1922"
1922-02-01;252,679069341615;66070004;"1922"
1922-03-01;183,586046307586;66070004;"1922"
1922-04-01;133,921394880428;66070004;"1922"
1922-05-01;52,0383722172227;66070004;"1922"
1922-06-01;24,182093088017;66070004;"1922"
1922-07-01;7,87767438833104;66070004;"1922"
1922-08-01;21,8534883565681;66070004;"1922"
1922-09-01;69,6293023575184;66070004;"1922"
1922-10-01;127,247674986374;66070004;"1923"
1922-11-01;214,300697858943;66070004;"1923"
1922-12-01;239,52116074673;66070004;"1923"
1923-01-01;267,342558749886;66070004;"1923"
1923-02-01;232,333721781886;66070004;"1923"
1923-03-01;221,176278047783;66070004;"1923"
1923-04-01;127,826744611873;66070004;"1923"
1923-05-01;48,2088374204414;66070004;"1923"
1923-06-01;22,8874418347381;66070004;"1923"
1923-07-01;7,58651160778001;66070004;"1923"
1923-08-01;25,6853485550991;66070004;"1923"
1923-09-01;57,9379075072533;66070004;"1923"
1923-10-01;123,85930225461;66070004;"1924"
1923-11-01;187,826279396235;66070004;"1924"
1923-12-01;225,133720930233;66070004;"1924"
1924-01-01;257,097210906273;66070004;"1924"
1924-02-01;230,823488812114;66070004;"1924"
1924-03-01;226,023254749387;66070004;"1924"
1924-04-01;109,836046573728;66070004;"1924"
1924-05-01;45,1760464934416;66070004;"1924"
1924-06-01;15,9151163988335;66070004;"1924"
1924-07-01;7,2223255537277;66070004;"1924"
1924-08-01;21,147441786389;66070004;"1924"
1924-09-01;57,7937213986419;66070004;"1924"
1924-10-01;124,972790385402;66070004;"1925"
1924-11-01;186,911396115325;66070004;"1925"
1924-12-01;266,279999843864;66070004;"1925"
1925-01-01;263,22767568189;66070004;"1925"
1925-02-01;235,705117159112;66070004;"1925"
1925-03-01;220,204185663268;66070004;"1925"
1925-04-01;111,770000102908;66070004;"1925"
1925-05-01;56,2418605006018;66070004;"1925"
1925-06-01;15,5772093007731;66070004;"1925"
1925-07-01;11,5793023553005;66070004;"1925"
1925-08-01;21,147441786389;66070004;"1925"
1925-09-01;90,7046513224757;66070004;"1925"
1925-10-01;128,410697582156;66070004;"1926"
1925-11-01;196,261860337368;66070004;"1926"
1925-12-01;226,232557784679;66070004;"1926"
1926-01-01;319,614652057027;66070004;"1926"
1926-02-01;222,941629809003;66070004;"1926"
1926-03-01;240,014883706736;66070004;"1926"
1926-04-01;117,518837684809;66070004;"1926"
1926-05-01;60,2160465329192;66070004;"1926"
1926-06-01;20,6700000984724;66070004;"1926"
1926-07-01;10,483255829922;66070004;"1926"
1926-08-01;21,346046547557;66070004;"1926"
1926-09-01;60,4465118230775;66070004;"1926"
1926-10-01;109,950000408084;66070004;"1927"
1926-11-01;194,216278431027;66070004;"1927"
1926-12-01;249,831162918446;66070004;"1927"
1927-01-01;269,621164721112;66070004;"1927"
1927-02-01;243,060931538427;66070004;"1927"
1927-03-01;229,955347815225;66070004;"1927"
1927-04-01;122,014186592989;66070004;"1927"
1927-05-01;46,6616280134334;66070004;"1927"
1927-06-01;24,1569766776506;66070004;"1927"
1927-07-01;7,22209299580995;66070004;"1927"
1927-08-01;25,7193021552507;66070004;"1927"
1927-09-01;69,8102330052575;66070004;"1927"
1927-10-01;128,186278942019;66070004;"1928"
1927-11-01;188,106744100881;66070004;"1928"
1927-12-01;250,55627938204;66070004;"1928"
1928-01-01;284,965349064317;66070004;"1928"
1928-02-01;246,428838330646;66070004;"1928"
1928-03-01;234,21395270769;66070004;"1928"
1928-04-01;125,402791222861;66070004;"1928"
1928-05-01;54,3941863303961;66070004;"1928"
1928-06-01;26,356046499208;66070004;"1928"
1928-07-01;25,0320930037388;66070004;"1928"
1928-08-01;22,9965115702429;66070004;"1928"
1928-09-01;61,472790828971;66070004;"1928"
1928-10-01;117,514883529308;66070004;"1929"
1928-11-01;198,806976673215;66070004;"1929"
1928-12-01;241,560930828715;66070004;"1929"
1929-01-01;313,385118351426;66070004;"1929"
1929-02-01;227,565117769463;66070004;"1929"
1929-03-01;230,438139094863;66070004;"1929"
1929-04-01;114,789768307708;66070004;"1929"
1929-05-01;51,9609304028888;66070004;"1929"
1929-06-01;17,3297674489576;66070004;"1929"
1929-07-01;7,58604649194451;66070004;"1929"
1929-08-01;26,1634882993476;66070004;"1929"
1929-09-01;70,9511626487555;66070004;"1929"
1929-10-01;118,570232480071;66070004;"1930"
1929-11-01;217,610930331918;66070004;"1930"
1929-12-01;249,170232018759;66070004;"1930"
1930-01-01;266,508373881495;66070004;"1930"
1930-02-01;263,734884217728;66070004;"1930"
1930-03-01;195,135813513467;66070004;"1930"
1930-04-01;121,801628112793;66070004;"1930"
1930-05-01;54,359302520752;66070004;"1930"
1930-06-01;16,0732559270637;66070004;"1930"
1930-07-01;8,51348841467569;66070004;"1930"
1930-08-01;21,1604649965153;66070004;"1930"
1930-09-01;57,2618606700454;66070004;"1930"
1930-10-01;144,294883905455;66070004;"1931"
1930-11-01;203,306743533112;66070004;"1931"
1930-12-01;250,793952409611;66070004;"1931"
1931-01-01;270,861863247184;66070004;"1931"
1931-02-01;230,011163401049;66070004;"1931"
1931-03-01;212,767673581146;66070004;"1931"
1931-04-01;126,131162599076;66070004;"1931"
1931-05-01;56,3893023646155;66070004;"1931"
1931-06-01;14,9469767975253;66070004;"1931"
1931-07-01;7,2213953220567;66070004;"1931"
1931-08-01;22,1993022075919;66070004;"1931"
1931-09-01;61,0716281713441;66070004;"1931"
1931-10-01;127,867907147075;66070004;"1932"
1931-11-01;198,316743717637;66070004;"1932"
1931-12-01;231,939767881881;66070004;"1932"
1932-01-01;253,318371085233;66070004;"1932"
1932-02-01;237,95953262684;66070004;"1932"
1932-03-01;262,884187920149;66070004;"1932"
1932-04-01;65,7860463829928;66070004;"1932"
1932-05-01;59,1211629468341;66070004;"1932"
1932-06-01;12,7918605360874;66070004;"1932"
1932-07-01;18,0606975998989;66070004;"1932"
1932-08-01;40,5179070761037;66070004;"1932"
1932-09-01;22,6623255263927;66070004;"1932"
1932-10-01;85,3046513934468;66070004;"1933"
1932-11-01;141,492325006529;66070004;"1933"
1932-12-01;265,596047334893;66070004;"1933"
1933-01-01;358,465579010719;66070004;"1933"
1933-02-01;250,229535479878;66070004;"1933"
1933-03-01;141,250698710597;66070004;"1933"
1933-04-01;134,533720770548;66070004;"1933"
1933-05-01;12,5262791639151;66070004;"1933"
1933-06-01;27,815813996071;66070004;"1933"
1933-07-01;0,405813952648016;66070004;"1933"
1933-08-01;11,6290697829668;66070004;"1933"
1933-09-01;49,2313955883647;66070004;"1933"
1933-10-01;74,4646515070006;66070004;"1934"
1933-11-01;134,785115619038;66070004;"1934"
1933-12-01;337,764651276344;66070004;"1934"
1934-01-01;191,75767428376;66070004;"1934"
1934-02-01;223,243488045626;66070004;"1934"
1934-03-01;191,811395512071;66070004;"1934"
1934-04-01;178,652326007222;66070004;"1934"
1934-05-01;12,488372135994;66070004;"1934"
1934-06-01;16,034418616184;66070004;"1934"
1934-07-01;0,405813952648016;66070004;"1934"
1934-08-01;24,7237209719281;66070004;"1934"
1934-09-01;128,764186592989;66070004;"1934"
1934-10-01;97,7767439553904;66070004;"1935"
1934-11-01;152,58813920132;66070004;"1935"
1934-12-01;315,410928415698;66070004;"1935"
1935-01-01;267,428603504979;66070004;"1935"
1935-02-01;178,349535210188;66070004;"1935"
1935-03-01;332,007671977198;66070004;"1935"
1935-04-01;143,449767356695;66070004;"1935"
1935-05-01;68,4541856632676;66070004;"1935"
1935-06-01;2,88744188723869;66070004;"1935"
1935-07-01;11,2465116556647;66070004;"1935"
1935-08-01;9,91302320846292;66070004;"1935"
1935-09-01;51,9760468948719;66070004;"1935"
1935-10-01;133,488138775493;66070004;"1936"
1935-11-01;173,532790073129;66070004;"1936"
1935-12-01;210,06162811989;66070004;"1936"
1936-01-01;164,633953005769;66070004;"1936"
1936-02-01;362,881397336028;66070004;"1936"
1936-03-01;114,608139392941;66070004;"1936"
1936-04-01;104,654650754707;66070004;"1936"
1936-05-01;18,5627907181895;66070004;"1936"
1936-06-01;2,80906976898049;66070004;"1936"
1936-07-01;2,67162792644528;66070004;"1936"
1936-08-01;11,3295348134152;66070004;"1936"
1936-09-01;46,9095347204874;66070004;"1936"
1936-10-01;43,0986048676247;66070004;"1937"
1936-11-01;143,503023546796;66070004;"1937"
1936-12-01;197,614418207213;66070004;"1937"
1937-01-01;208,537907267726;66070004;"1937"
1937-02-01;222,769069937773;66070004;"1937"
1937-03-01;286,04441762525;66070004;"1937"
1937-04-01;135,392326000125;66070004;"1937"
1937-05-01;24,5479069199673;66070004;"1937"
1937-06-01;42,5502328207326;66070004;"1937"
1937-07-01;0,405813952648016;66070004;"1937"
1937-08-01;24,3100001811981;66070004;"1937"
1937-09-01;44,6653485409049;66070004;"1937"
1937-10-01;117,139767668968;66070004;"1938"
1937-11-01;97,6723254891329;66070004;"1938"
1937-12-01;292,062325411065;66070004;"1938"
1938-01-01;338,01906851835;66070004;"1938"
1938-02-01;186,789301140364;66070004;"1938"
1938-03-01;129,319767619288;66070004;"1938"
1938-04-01;75,2320934561796;66070004;"1938"
1938-05-01;54,7688372855963;66070004;"1938"
1938-06-01;2,80906976898049;66070004;"1938"
1938-07-01;3,15604652152505;66070004;"1938"
1938-08-01;9,39744189035061;66070004;"1938"
1938-09-01;37,0499999911286;66070004;"1938"
1938-10-01;144,089534404666;66070004;"1939"
1938-11-01;134,803954457128;66070004;"1939"
1938-12-01;272,851163997207;66070004;"1939"
1939-01-01;185,684187423351;66070004;"1939"
1939-02-01;268,3925589628;66070004;"1939"
1939-03-01;214,742093818132;66070004;"1939"
1939-04-01;113,570464023324;66070004;"1939"
1939-05-01;52,9376743671506;66070004;"1939"
1939-06-01;38,654651420061;66070004;"1939"
1939-07-01;30,574418578037;66070004;"1939"
1939-08-01;9,39744189035061;66070004;"1939"
1939-09-01;41,5841859440471;66070004;"1939"
1939-10-01;117,078371447186;66070004;"1940"
1939-11-01;230,022790598315;66070004;"1940"
1939-12-01;257,929070051326;66070004;"1940"
1940-01-01;300,230001050372;66070004;"1940"
1940-02-01;267,936511727267;66070004;"1940"
1940-03-01;303,503256864326;66070004;"1940"
1940-04-01;135,609535217285;66070004;"1940"
1940-05-01;56,2893027372138;66070004;"1940"
1940-06-01;2,80906976898049;66070004;"1940"
1940-07-01;1,61883720824885;66070004;"1940"
1940-08-01;9,49976746703303;66070004;"1940"
1940-09-01;28,2483722442804;66070004;"1940"
1940-10-01;115,46441863304;66070004;"1941"
